TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysSincePrevTransaction,TransactionHour,TransactionDayOfWeek,CustomerAge_encoded,AccountBalance_encoded,Target
16.579034309133824,Credit,Branch,19.0000022649765,Student,158.0,308.0,1131.260009765625,1.6923076923076925,0.25999999046325684,0.0,1,2,1
16.513505481349657,Debit,Online,39.00000464916229,Engineer,234.0,308.0,5109.97021484375,1.1978021978021975,1919.1099853515623,3.0,0,0,0
16.019198999875172,Credit,Branch,59.00000703334808,Retired,106.0,308.0,7948.3701171875,4.450549450549451,0.25999999046325684,1.0,2,4,0
16.074231965927307,Credit,Online,18.000002145767212,Student,169.0,308.0,6568.58984375,3.2747252747252746,1919.1099853515623,3.0,1,4,0
16.061557703994506,Debit,Branch,71.00000846385956,Retired,37.99999999999999,308.0,5750.89013671875,4.373626373626374,0.25999999046325684,1.0,2,0,0
16.089126296797517,Debit,Branch,38.000004529953,Doctor,93.0,308.0,9146.1904296875,2.571428571428571,1919.1099853515623,4.0,0,3,2
16.054136593447875,Debit,Online,39.00000464916229,Engineer,120.0,308.0,8974.9296875,3.2967032967032965,1919.1099853515623,1.0,0,3,2
16.360194907349566,Debit,Online,22.00000262260437,Student,142.0,308.0,1402.5,3.6813186813186816,1919.1099853515623,1.0,1,1,1
16.15142402418533,Debit,Online,21.00000250339508,Student,96.0,308.0,1930.9599609375,4.351648351648352,0.25999999046325684,3.0,1,1,1
16.00753576343728,Credit,Online,65.00000774860382,Retired,276.0,308.0,3634.669921875,1.802197802197802,959.6849926710129,4.0,2,0,1
16.257101904335578,Debit,ATM,23.00000274181366,Student,158.0,308.0,673.3499755859375,3.846153846153846,0.25999999046325684,0.0,1,2,1
16.041754175688542,Debit,Branch,37.00000441074371,Engineer,95.0,308.0,2686.52001953125,4.054945054945055,0.25999999046325684,2.0,0,1,1
16.132568984473107,Debit,Online,44.00000524520874,Doctor,197.0,308.0,1772.06005859375,4.758241758241758,0.25999999046325684,1.0,0,1,1
16.05827448586916,Debit,Branch,27.000003218650818,Student,283.0,308.0,1351.68994140625,2.1318681318681314,0.25999999046325684,2.0,1,1,1
16.02923626097868,Credit,Online,59.00000703334808,Doctor,20.0,308.0,8334.4697265625,2.846153846153846,959.6849926710129,0.0,2,4,0
16.061349245006607,Debit,ATM,29.000003457069397,Doctor,257.0,308.0,9823.6396484375,4.615384615384616,0.25999999046325684,0.0,1,3,2
16.412945269551138,Debit,ATM,49.00000584125519,Engineer,168.00000000000003,308.0,9690.150390625,2.0769230769230766,0.25999999046325684,0.0,0,3,2
16.914662432460023,Debit,Online,22.00000262260437,Student,150.0,308.0,399.0,4.230769230769231,959.6849926710129,0.0,1,2,1
16.265784189969793,Credit,Branch,45.00000536441803,Doctor,50.00000000000001,308.0,14815.8701171875,1.7252747252747254,0.25999999046325684,4.0,0,3,2
16.129765227188763,Debit,Branch,49.00000584125519,Engineer,45.0,308.0,5764.72021484375,1.8461538461538458,0.25999999046325684,0.0,0,0,0
16.081163194472758,Debit,Branch,26.00000309944153,Student,145.0,308.0,900.6099853515625,1.4505494505494503,0.25999999046325684,1.0,1,2,1
16.67646771165832,Debit,ATM,75.00000894069672,Retired,137.0,308.0,4875.85986328125,4.351648351648352,959.6849926710129,3.0,2,0,0
16.828673427973595,Debit,ATM,66.00000786781311,Doctor,90.0,308.0,7914.8798828125,1.8901098901098896,959.6849926710129,3.0,2,4,0
16.349553125518813,Debit,Online,55.000006556510925,Retired,215.99999999999997,308.0,1019.3900146484375,4.758241758241758,959.6849926710129,1.0,0,2,1
16.34209031840337,Debit,ATM,63.00000751018524,Retired,119.0,308.0,4323.66015625,2.6923076923076925,1919.1099853515623,0.0,2,0,0
16.035187743413875,Debit,Online,38.000004529953,Doctor,18.999999999999996,308.0,14214.48046875,4.923076923076923,0.25999999046325684,0.0,0,3,2
16.251358886852323,Credit,Online,57.000006794929504,Doctor,116.00000000000001,308.0,13357.01953125,3.813186813186813,1919.1099853515623,3.0,2,3,2
16.057388540140618,Debit,ATM,19.0000022649765,Student,117.0,308.0,241.7899932861328,3.9010989010989015,0.25999999046325684,2.0,1,2,1
16.316908564908907,Debit,Branch,27.000003218650818,Student,33.0,308.0,868.6099853515625,2.7472527472527473,0.25999999046325684,2.0,1,2,1
16.453406980578887,Debit,Branch,74.00000882148743,Retired,90.0,308.0,4673.27978515625,1.978021978021978,959.6849926710129,2.0,2,0,0
16.1711754506664,Debit,Branch,26.00000309944153,Student,75.0,308.0,1509.27001953125,1.2087912087912085,0.25999999046325684,2.0,1,1,1
16.5315475353827,Debit,Online,19.0000022649765,Student,105.0,308.0,781.7000122070312,1.9230769230769234,0.25999999046325684,0.0,1,2,1
16.653141234806508,Debit,Online,26.00000309944153,Student,138.0,308.0,265.510009765625,1.3846153846153846,0.25999999046325684,0.0,1,2,1
16.022669828704014,Credit,Online,41.00000488758087,Engineer,175.0,308.0,1335.0899658203125,4.076923076923077,0.25999999046325684,0.0,0,1,1
16.44305703894558,Credit,Online,69.00000822544098,Retired,121.0,308.0,3907.5400390625,4.538461538461538,0.25999999046325684,0.0,2,0,1
16.442244053266396,Debit,Online,51.00000607967377,Engineer,264.0,308.0,5183.85009765625,2.956043956043956,959.6849926710129,1.0,0,0,0
16.08877192168692,Debit,Branch,67.0000079870224,Doctor,145.0,308.0,14904.900390625,3.2857142857142856,0.25999999046325684,2.0,2,3,2
16.17639732266792,Debit,Branch,28.000003337860107,Student,142.0,308.0,918.8800048828125,2.2747252747252746,0.25999999046325684,3.0,1,2,1
16.10878390500476,Debit,ATM,62.00000739097595,Retired,90.0,308.0,4477.77978515625,4.054945054945055,959.6849926710129,2.0,2,0,0
16.330083137955125,Debit,Branch,25.00000298023224,Student,83.0,308.0,1324.030029296875,2.6483516483516487,959.6849926710129,4.0,1,1,1
16.06282930024227,Credit,Branch,57.000006794929504,Retired,52.00000000000001,308.0,3534.929931640625,1.1978021978021975,959.6849926710129,3.0,2,0,1
16.30466164608811,Credit,Branch,68.00000810623169,Retired,61.00000000000001,308.0,4638.3701171875,4.34065934065934,959.6849926710129,4.0,2,0,0
16.402595296109634,Debit,Branch,48.0000057220459,Engineer,28.0,308.0,5630.60986328125,3.2637362637362637,0.25999999046325684,4.0,0,0,0
16.116538552317646,Debit,Branch,23.00000274181366,Student,51.00000000000001,308.0,930.2999877929688,2.0,0.25999999046325684,0.0,1,2,1
16.59229228326971,Debit,ATM,46.00000548362732,Engineer,151.99999999999997,308.0,5499.91015625,2.956043956043956,1919.1099853515623,4.0,0,0,0
16.274883385627753,Debit,Branch,79.00000941753387,Retired,227.0,308.0,4175.02001953125,3.5274725274725274,0.25999999046325684,1.0,2,0,0
16.364155632095674,Debit,Online,48.0000057220459,Engineer,226.0,308.0,6651.6201171875,1.6043956043956045,0.25999999046325684,1.0,0,4,0
16.626562815237975,Credit,Branch,56.000006675720215,Engineer,104.0,308.0,8458.2900390625,3.373626373626374,959.6849926710129,1.0,2,3,0
16.00574302319879,Debit,Online,50.00000596046448,Doctor,123.99999999999999,308.0,13988.1201171875,1.6593406593406597,0.25999999046325684,3.0,0,3,2
16.20957344594372,Credit,Branch,42.00000500679016,Engineer,186.0,308.0,2585.070068359375,4.054945054945055,959.6849926710129,2.0,0,1,1
16.310769487674317,Debit,Branch,56.000006675720215,Retired,225.0,308.0,3014.75,3.758241758241758,0.25999999046325684,1.0,2,1,1
16.542825131241433,Debit,Branch,25.00000298023224,Student,128.0,308.0,1951.4200439453125,3.835164835164835,1919.1099853515623,1.0,1,1,1
16.12196888728309,Credit,Online,60.00000715255737,Engineer,16.0,308.0,3665.77001953125,4.582417582417582,0.25999999046325684,3.0,2,0,1
16.196847066281926,Credit,,32.000003814697266,Engineer,103.0,308.0,977.010009765625,1.5384615384615383,0.25999999046325684,0.0,1,2,1
16.138926965711924,Debit,ATM,44.00000524520874,Engineer,220.0,308.0,3846.280029296875,2.835164835164835,0.25999999046325684,1.0,0,0,1
16.148995500236047,Debit,Online,35.000004172325134,Engineer,135.0,308.0,6374.81982421875,4.8791208791208796,959.6849926710129,4.0,0,4,0
16.02554655200176,Debit,ATM,62.00000739097595,Retired,55.0,308.0,5866.009765625,2.989010989010989,1919.1099853515623,1.0,2,0,0
16.243541704626285,Credit,Online,26.00000309944153,Student,280.0,308.0,6537.6201171875,1.802197802197802,0.25999999046325684,4.0,1,4,0
16.937045589549925,Debit,Branch,20.00000238418579,Student,24.0,308.0,605.9500122070312,1.978021978021978,0.25999999046325684,2.0,1,2,1
16.241665577711217,Debit,ATM,37.00000441074371,Engineer,51.00000000000001,308.0,6689.8701171875,1.0439560439560438,959.6849926710129,3.0,0,4,0
16.220027623035016,Debit,Online,22.00000262260437,Student,113.0,308.0,634.1699829101562,3.230769230769231,959.6849926710129,0.0,1,2,1
16.095129894973688,Debit,Branch,44.00000524520874,Doctor,69.00000000000001,308.0,14676.0498046875,4.230769230769231,0.25999999046325684,0.0,0,3,2
16.125106185309715,Debit,Branch,19.0000022649765,Student,77.0,308.0,1362.3900146484375,1.1538461538461537,1919.1099853515623,0.0,1,1,1
16.18134820474441,Debit,Online,50.00000596046448,Doctor,67.0,308.0,10528.33984375,2.846153846153846,1919.1099853515623,0.0,0,3,2
16.191208284256657,Debit,ATM,38.000004529953,Engineer,102.0,308.0,552.52001953125,3.153846153846154,1919.1099853515623,0.0,0,2,1
16.35972589550092,Credit,,58.000006914138794,Engineer,80.0,308.0,6451.9599609375,2.956043956043956,0.25999999046325684,1.0,2,4,0
16.937045589549925,Debit,ATM,63.00000751018524,Retired,87.0,308.0,4715.83984375,4.769230769230769,0.25999999046325684,0.0,2,0,0
16.270630852492395,Debit,Online,49.00000584125519,Doctor,170.0,308.0,7176.85986328125,1.615384615384615,0.25999999046325684,0.0,0,4,0
16.160981846315973,Debit,Online,34.000004053115845,Doctor,157.0,308.0,1523.719970703125,3.0,0.25999999046325684,0.0,0,1,1
16.937045589549925,Credit,Online,54.000006437301636,Engineer,30.0,308.0,8654.2802734375,2.032967032967033,959.6849926710129,4.0,0,3,0
16.025327669865664,Debit,Branch,64.00000762939453,Doctor,69.00000000000001,308.0,9869.9296875,1.802197802197802,959.6849926710129,4.0,2,3,2
16.591823239612868,,ATM,48.0000057220459,Doctor,115.0,308.0,10556.8095703125,2.384615384615384,959.6849926710129,0.0,0,3,2
16.00974542016056,Credit,Online,58.000006914138794,Doctor,179.0,308.0,12883.91015625,3.1208791208791213,1919.1099853515623,3.0,2,3,2
16.40930765245905,Debit,Online,24.00000286102295,Student,100.00000000000001,308.0,791.6500244140625,1.4615384615384612,0.25999999046325684,0.0,1,2,1
16.746978657167357,Credit,Online,60.00000715255737,Retired,34.0,308.0,4064.02001953125,2.197802197802198,0.25999999046325684,3.0,2,0,0
16.233045842894253,Debit,ATM,53.000006318092346,Engineer,55.0,308.0,2929.909912109375,2.0,0.25999999046325684,0.0,0,1,1
16.24014384181084,Debit,Branch,21.00000250339508,Student,135.0,308.0,618.0499877929688,4.076923076923077,1919.1099853515623,0.0,1,2,1
16.46054668004031,Debit,Online,19.0000022649765,Student,260.0,308.0,1375.800048828125,1.120879120879121,0.25999999046325684,3.0,1,1,1
16.67114155648652,Debit,ATM,29.000003457069397,Engineer,72.0,308.0,1143.52001953125,4.351648351648352,0.25999999046325684,3.0,1,2,1
16.52992156402434,Credit,Branch,51.00000607967377,Engineer,127.0,308.0,7708.41015625,3.0769230769230766,0.25999999046325684,0.0,0,4,0
16.8946712994146,Credit,Branch,27.000003218650818,Student,185.0,308.0,1872.9599609375,3.835164835164835,959.6849926710129,1.0,1,1,1
16.026161503829247,Debit,ATM,57.000006794929504,Engineer,78.0,308.0,201.0399932861328,2.846153846153846,959.6849926710129,0.0,2,2,1
16.153591991297844,Debit,Branch,71.00000846385956,Retired,133.0,308.0,2115.800048828125,2.3406593406593403,959.6849926710129,4.0,2,1,1
16.11961330747907,Debit,Branch,37.00000441074371,Doctor,175.0,308.0,7643.66015625,2.230769230769231,0.25999999046325684,0.0,0,4,0
16.399312085936337,Debit,Branch,30.000003576278687,Engineer,24.0,308.0,8901.9296875,4.758241758241758,959.6849926710129,1.0,1,3,0
16.102436356854202,Credit,Online,20.00000238418579,Student,167.0,308.0,9383.4296875,2.571428571428571,0.25999999046325684,4.0,1,3,2
16.08648930193226,,Branch,55.000006556510925,Doctor,164.0,308.0,1181.31005859375,1.8461538461538458,1919.1099853515623,0.0,0,2,1
16.204184803571064,Debit,Branch,27.000003218650818,Engineer,146.0,308.0,9418.8603515625,4.417582417582418,0.25999999046325684,4.0,1,3,2
16.135164294697628,Debit,ATM,32.000003814697266,Engineer,235.0,308.0,7954.919921875,5.0,0.25999999046325684,0.0,1,4,0
16.319608094687315,Debit,Online,46.00000548362732,Engineer,51.00000000000001,308.0,9418.080078125,1.3516483516483517,0.25999999046325684,3.0,0,3,2
16.119571622838333,Debit,Online,59.00000703334808,Retired,80.0,308.0,6144.68017578125,1.6703296703296706,0.25999999046325684,2.0,2,4,0
16.78831595240383,Debit,Branch,27.000003218650818,Student,17.0,308.0,420.6499938964844,4.3076923076923075,0.25999999046325684,0.0,1,2,1
16.524793510296647,Debit,Online,22.00000262260437,Student,35.0,308.0,447.82000732421875,1.3846153846153846,1919.1099853515623,0.0,1,2,1
16.14880787959249,Debit,ATM,63.00000751018524,Retired,147.0,308.0,7981.4501953125,2.6923076923076925,0.25999999046325684,0.0,2,4,0
16.937045589549925,Debit,ATM,53.000006318092346,Retired,73.0,308.0,1829.9000244140625,1.4395604395604393,0.25999999046325684,2.0,0,1,1
16.255653120532518,,ATM,25.00000298023224,Student,180.0,308.0,985.0599975585938,4.142857142857143,0.25999999046325684,1.0,1,2,1
16.264856551648464,Credit,Online,51.00000607967377,Engineer,174.0,308.0,8849.259765625,3.813186813186813,1919.1099853515623,3.0,0,3,0
16.222529114985708,Credit,ATM,78.00000929832458,Retired,282.0,308.0,3528.719970703125,4.362637362637363,959.6849926710129,2.0,2,0,1
16.34145450437539,Debit,Online,40.00000476837158,Engineer,104.0,308.0,480.1600036621094,4.571428571428571,0.25999999046325684,4.0,0,2,1
16.002334731768116,Debit,Online,47.00000560283661,Doctor,107.0,308.0,12145.26953125,2.802197802197802,0.25999999046325684,4.0,0,3,2
16.31249966268247,Credit,Online,68.00000810623169,Doctor,47.0,308.0,13546.75,1.9230769230769234,959.6849926710129,0.0,2,3,2
16.059118742980942,Credit,ATM,43.00000512599945,Engineer,122.0,308.0,5688.3701171875,1.0,0.25999999046325684,0.0,0,0,0
16.424618909257106,Debit,Online,26.00000309944153,Engineer,61.99999999999999,308.0,8346.6396484375,2.956043956043956,0.25999999046325684,4.0,1,4,0
16.120457568566877,Debit,Branch,39.00000464916229,Engineer,167.0,308.0,6481.0400390625,3.4615384615384617,959.6849926710129,0.0,0,4,0
16.055564530954545,Debit,ATM,69.00000822544098,Retired,121.0,308.0,1651.3299560546875,2.5164835164835164,0.25999999046325684,2.0,2,1,1
16.065747714144788,Credit,Online,46.00000548362732,Doctor,165.0,308.0,11174.9404296875,1.4945054945054945,0.25999999046325684,4.0,0,3,2
16.33104202782893,Debit,Online,27.000003218650818,Student,91.0,308.0,145.5,2.956043956043956,0.25999999046325684,1.0,1,2,1
16.345404796033243,Debit,Online,41.00000488758087,Engineer,61.00000000000001,308.0,4172.56982421875,2.417582417582418,959.6849926710129,4.0,0,0,0
16.004982150775575,Debit,ATM,56.000006675720215,Retired,41.0,308.0,5558.35986328125,1.3846153846153846,0.25999999046325684,0.0,2,0,0
16.22334210066489,Credit,Online,70.00000834465027,Doctor,247.0,308.0,11151.5302734375,2.6483516483516487,959.6849926710129,4.0,2,3,2
16.623863253651372,Debit,Branch,57.000006794929504,Doctor,158.0,308.0,1415.52001953125,2.3076923076923075,0.25999999046325684,0.0,2,1,1
16.87658757664492,Debit,Online,26.00000309944153,Student,80.0,308.0,1103.6400146484375,2.593406593406593,959.6849926710129,2.0,1,2,1
16.0394924062063,Debit,Online,26.00000309944153,Student,107.99999999999999,308.0,303.67999267578125,2.2747252747252746,0.25999999046325684,3.0,1,2,1
16.937045589549925,Debit,Branch,58.000006914138794,Doctor,144.0,308.0,5541.56982421875,2.9120879120879124,0.25999999046325684,1.0,2,0,0
16.129723534595975,Debit,Branch,33.000003933906555,Engineer,105.0,308.0,6309.7998046875,3.0,959.6849926710129,0.0,0,4,0
16.314969918984783,Credit,Branch,78.00000929832458,Retired,40.0,308.0,5133.60986328125,2.0769230769230766,959.6849926710129,0.0,2,0,0
16.21656720940232,Debit,Online,47.00000560283661,Engineer,273.0,308.0,9344.98046875,1.4615384615384612,959.6849926710129,0.0,0,3,2
16.00574302319879,Credit,Branch,23.00000274181366,Student,254.0,308.0,1117.969970703125,1.4945054945054945,959.6849926710129,4.0,1,2,1
16.39718580346456,Debit,ATM,56.000006675720215,Doctor,75.0,308.0,11835.349609375,2.4615384615384617,0.25999999046325684,0.0,2,3,2
16.0165724261701,Debit,ATM,50.00000596046448,Doctor,123.99999999999999,308.0,14401.169921875,1.8461538461538458,0.25999999046325684,0.0,0,3,2
16.50636578188824,Debit,Online,18.000002145767212,Student,68.00000000000001,308.0,1748.68994140625,3.1428571428571432,959.6849926710129,1.0,1,1,1
16.350345276829675,Debit,Branch,21.00000250339508,Student,18.0,308.0,1000.4600219726562,4.846153846153847,0.25999999046325684,0.0,1,2,1
16.937045589549925,Debit,Online,69.00000822544098,Doctor,118.0,308.0,6810.0498046875,1.4395604395604393,0.25999999046325684,2.0,2,4,0
16.244219203295,Debit,Online,23.00000274181366,Student,120.0,308.0,263.9800109863281,2.3406593406593403,0.25999999046325684,4.0,1,2,1
16.00598275014027,Debit,Online,30.000003576278687,Doctor,246.0,308.0,5442.759765625,1.7692307692307692,1919.1099853515623,0.0,1,0,0
16.937045589549925,Debit,ATM,80.00000953674316,Retired,21.000000000000004,308.0,2037.8499755859375,1.7692307692307692,0.25999999046325684,0.0,2,1,1
16.236474973166274,Debit,ATM,18.000002145767212,Student,294.0,308.0,341.94000244140625,3.0,959.6849926710129,0.0,1,2,1
16.243354099886826,Credit,Online,66.00000786781311,Retired,17.0,308.0,1066.5899658203125,1.7582417582417582,0.25999999046325684,1.0,2,2,1
16.220027623035016,Credit,Branch,69.00000822544098,Retired,166.0,308.0,6077.9599609375,2.0769230769230766,0.25999999046325684,0.0,2,4,0
16.047518043444214,Debit,ATM,20.00000238418579,Student,91.99999999999999,308.0,1659.1500244140625,4.5054945054945055,959.6849926710129,3.0,1,1,1
16.937045589549925,Debit,Branch,77.0000091791153,Retired,296.0,308.0,2042.219970703125,2.3626373626373622,959.6849926710129,2.0,2,1,1
16.220027623035016,Debit,Online,41.00000488758087,Doctor,142.0,308.0,421.92999267578125,3.8901098901098905,1919.1099853515623,3.0,0,2,1
16.432800899682,Debit,ATM,66.00000786781311,Doctor,141.0,308.0,10113.66015625,2.7252747252747254,0.25999999046325684,4.0,2,3,2
16.276728260990343,Debit,Online,54.000006437301636,Retired,91.99999999999999,308.0,4446.169921875,4.615384615384616,959.6849926710129,0.0,0,0,0
16.072063998814794,Debit,Online,80.00000953674316,Retired,113.0,308.0,6452.77001953125,2.769230769230769,1919.1099853515623,0.0,2,4,0
16.34673892719416,Credit,Branch,35.000004172325134,Engineer,293.0,308.0,2788.199951171875,1.4615384615384612,0.25999999046325684,0.0,0,1,1
16.27895874711191,Debit,Online,20.00000238418579,Student,160.0,308.0,596.1599731445312,1.9230769230769234,0.25999999046325684,0.0,1,2,1
16.51673658969806,Debit,Branch,61.00000727176666,Doctor,265.0,308.0,12904.66015625,1.6483516483516478,0.25999999046325684,4.0,2,3,2
16.391901412453986,Debit,ATM,37.00000441074371,Engineer,245.0,308.0,9062.400390625,4.516483516483516,0.25999999046325684,2.0,0,3,2
16.08625999664797,Credit,Online,36.000004291534424,Engineer,171.0,308.0,9009.5595703125,2.3076923076923075,959.6849926710129,0.0,0,3,2
16.096933061839398,Credit,Online,20.00000238418579,Student,72.0,308.0,1152.199951171875,2.7362637362637363,0.25999999046325684,3.0,1,2,1
16.837074290594522,Credit,Branch,68.00000810623169,Doctor,129.0,308.0,12168.3701171875,3.846153846153846,0.25999999046325684,0.0,2,3,2
16.03700132746374,Debit,Branch,23.00000274181366,Student,122.0,308.0,611.8599853515625,2.1428571428571432,959.6849926710129,1.0,1,2,1
16.029465566262974,Debit,Online,62.00000739097595,Doctor,99.0,308.0,8670.5302734375,3.3626373626373622,0.25999999046325684,2.0,2,3,0
16.14515986122034,Credit,Online,53.000006318092346,Doctor,177.0,308.0,10098.8603515625,1.9230769230769234,959.6849926710129,0.0,0,3,2
16.320306443628446,Debit,Branch,33.000003933906555,Doctor,285.0,308.0,5307.740234375,4.923076923076923,0.25999999046325684,0.0,0,0,0
16.062943952884417,Credit,Branch,56.000006675720215,Retired,53.00000000000001,308.0,1047.280029296875,3.417582417582418,1919.1099853515623,4.0,2,2,1
16.077754906521104,Debit,Branch,70.00000834465027,Doctor,125.0,308.0,6921.47998046875,2.5384615384615383,959.6849926710129,0.0,2,4,0
16.220027623035016,Debit,Branch,51.00000607967377,Retired,137.0,308.0,1475.4599609375,1.4175824175824174,1919.1099853515623,4.0,0,1,1
16.24144670551518,Debit,ATM,34.000004053115845,Engineer,165.0,308.0,112.76000213623047,4.681318681318682,1919.1099853515623,1.0,0,2,1
16.131276545904974,Debit,Branch,75.00000894069672,Retired,268.0,308.0,5669.66015625,4.527472527472527,0.25999999046325684,1.0,2,0,0
16.527420072073646,Credit,Online,53.000006318092346,Retired,162.0,308.0,1309.949951171875,3.6813186813186816,959.6849926710129,1.0,0,1,1
16.31695026545374,Debit,Branch,31.000003695487976,Engineer,36.0,308.0,4057.10009765625,1.3076923076923075,959.6849926710129,0.0,1,0,0
16.293498718775624,Debit,ATM,22.00000262260437,Student,109.0,308.0,1585.97998046875,3.5274725274725274,959.6849926710129,1.0,1,1,1
16.810506304114245,Debit,Branch,31.000003695487976,Engineer,17.0,308.0,6825.5498046875,4.153846153846154,0.25999999046325684,0.0,1,4,0
16.123949241704096,Debit,Branch,56.000006675720215,Retired,96.0,308.0,5516.5,2.417582417582418,1919.1099853515623,4.0,2,0,0
16.184412542721674,Debit,Online,76.000009059906,Retired,43.0,308.0,5343.2998046875,3.5384615384615383,959.6849926710129,0.0,2,0,0
16.27164187599929,Debit,Branch,22.00000262260437,Student,36.0,308.0,903.0499877929688,3.384615384615385,0.25999999046325684,0.0,1,2,1
16.176366055211343,Debit,Online,24.00000286102295,Student,18.999999999999996,308.0,1806.1600341796875,4.131868131868132,0.25999999046325684,2.0,1,1,1
16.076055975113384,Debit,Branch,26.00000309944153,Student,14.0,308.0,787.739990234375,3.4945054945054945,0.25999999046325684,4.0,1,2,1
16.937045589549925,Debit,ATM,29.000003457069397,Engineer,106.0,308.0,2429.679931640625,4.571428571428571,1919.1099853515623,4.0,1,1,1
16.825817560912302,Debit,ATM,19.0000022649765,Student,164.0,308.0,770.3699951171875,3.4615384615384617,0.25999999046325684,0.0,1,2,1
16.24681449761542,Debit,Online,71.00000846385956,Retired,45.99999999999999,308.0,1182.77001953125,1.1538461538461537,0.25999999046325684,0.0,2,2,1
16.03534408467278,Credit,Online,54.000006437301636,Engineer,53.99999999999999,308.0,726.5499877929688,1.4505494505494503,0.25999999046325684,1.0,0,2,1
16.771284890069488,Debit,Online,41.00000488758087,Doctor,123.0,308.0,14464.2998046875,2.824175824175824,959.6849926710129,2.0,0,3,2
16.472449656838762,Debit,ATM,58.000006914138794,Doctor,82.0,308.0,12046.2998046875,3.824175824175824,0.25999999046325684,2.0,2,3,2
16.312906171426157,Debit,Branch,73.00000870227814,Retired,100.00000000000001,308.0,7885.64013671875,1.5384615384615383,0.25999999046325684,0.0,2,4,0
16.115350341255454,Credit,Branch,19.0000022649765,Student,201.0,308.0,1952.3499755859375,3.956043956043956,0.25999999046325684,4.0,1,1,1
16.209948671326735,Debit,ATM,59.00000703334808,Doctor,299.0,308.0,7328.52001953125,4.989010989010989,0.25999999046325684,1.0,2,4,0
16.415821970980748,Debit,ATM,59.00000703334808,Engineer,109.0,308.0,3210.389892578125,4.6923076923076925,0.25999999046325684,0.0,2,0,1
16.937045589549925,Debit,Online,78.00000929832458,Retired,57.0,308.0,5726.2001953125,2.2857142857142856,0.25999999046325684,2.0,2,0,0
16.65674752082563,Debit,ATM,62.00000739097595,Retired,52.00000000000001,308.0,1363.6500244140625,4.351648351648352,0.25999999046325684,3.0,2,1,1
16.011131667062457,Credit,ATM,60.00000715255737,Engineer,245.0,308.0,1241.989990234375,1.7692307692307692,959.6849926710129,0.0,2,1,1
16.224759617011376,Debit,ATM,38.000004529953,Doctor,235.0,308.0,7873.27978515625,4.978021978021978,0.25999999046325684,2.0,0,4,0
16.937045589549925,Debit,Branch,79.00000941753387,Retired,165.0,308.0,5674.31982421875,2.9230769230769234,959.6849926710129,0.0,2,0,0
16.235672404671252,,Branch,49.00000584125519,Doctor,141.0,308.0,9840.0400390625,2.153846153846154,959.6849926710129,0.0,0,3,2
16.46343384636637,Credit,Branch,43.00000512599945,Doctor,101.0,308.0,10328.23046875,2.230769230769231,0.25999999046325684,0.0,0,3,2
